Unnamed: 0,HMDB,Symbol,Direction,MetName,Transport,T_direction,Reversibility,DB,Type
27013,HMDB0000725,PYCR1,-1,4-Hydroxyproline,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39597,HMDB0001022,OXCT2,-1,Succinyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39598,HMDB0000060,OXCT2,-1,Acetoacetic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39600,HMDB0000254,OXCT2,1,Succinic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27000,HMDB0000045,SMURF1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27031,HMDB0006219,ST6GALNAC5,-1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26998,HMDB0000538,SMURF1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26994,HMDB0000295,B3GNT8,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26992,HMDB0000290,B3GNT8,-1,Uridine diphosphate-N-acetylglucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26991,HMDB0000302,B3GNT8,-1,Uridine diphosphategalactose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26990,HMDB0001341,MAP2K7,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26989,HMDB0000538,MAP2K7,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27026,HMDB0000221,PYCR1,1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27032,HMDB0001176,ST6GALNAC5,-1,Cytidine 5'-monophosphate-N-acetylneuraminic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39511,HMDB0006111,CYP4F3,-1,12-HETE,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27065,HMDB0004089,KYNU,1,Formylanthranilic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27080,HMDB0060344,GSTM5,-1,2-Bromoacetaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27077,HMDB0001406,ART3,1,Niacinamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27076,HMDB0001178,ART3,1,Adenosine diphosphate ribose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27073,HMDB0000902,ART3,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27067,HMDB0000161,KYNU,1,L-Alanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27066,HMDB0001123,KYNU,1,2-Aminobenzoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27063,HMDB0001476,KYNU,1,3-Hydroxyanthranilic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27034,HMDB0000095,ST6GALNAC5,1,Cytidine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27059,HMDB0000684,KYNU,-1,L-Kynurenine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27058,HMDB0060485,KYNU,-1,L-Formylkynurenine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27045,HMDB0000045,HARS1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27041,HMDB0000538,HARS1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27040,HMDB0000177,HARS1,-1,L-Histidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39603,HMDB0000538,PIP4K2A,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39604,HMDB0004249,PIP4K2A,1,"Phosphatidylinositol-3,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39630,HMDB0004083,KYAT1,1,"4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39629,HMDB0000978,KYAT1,1,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26965,HMDB0001314,NPR2,1,Cyclic GMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39607,HMDB0001341,PIP4K2A,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26958,HMDB0001273,NPR2,-1,Guanosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26951,HMDB0000045,RNF115,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26949,HMDB0000538,RNF115,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39616,HMDB0001368,TST,-1,3-Mercaptopyruvic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39619,HMDB0000243,TST,1,Pyruvic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39625,HMDB0000538,MAPK3,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39626,HMDB0001341,MAPK3,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39627,HMDB0000684,KYAT1,-1,L-Kynurenine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39628,HMDB0000208,KYAT1,-1,Oxoglutaric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27081,HMDB0060452,GSTM5,-1,Chloroacetyl chloride,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27082,HMDB0060333,GSTM5,-1,"1,1-Dichloroethylene epoxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27083,HMDB0029593,GSTM5,-1,Trichloroethylene,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27177,HMDB0000189,HK1,-1,Inosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27194,HMDB0003335,HK1,1,IDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27193,HMDB0001401,HK1,1,Glucose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27192,HMDB0001508,HK1,1,dADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27191,HMDB0000124,HK1,1,Fructose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27190,HMDB0003498,HK1,1,beta-D-Glucose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27182,HMDB0000538,HK1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27181,HMDB0001514,HK1,-1,Glucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27180,HMDB0000169,HK1,-1,D-Mannose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27179,HMDB0000122,HK1,-1,D-Glucose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27178,HMDB0000660,HK1,-1,D-Fructose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27176,HMDB0001532,HK1,-1,Deoxyadenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39532,HMDB0012503,CYP4F3,1,"10,11-dihydro-20-trihydroxy-leukotriene B4",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39523,HMDB0242127,CYP4F3,1,Docosanedioic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39524,HMDB0012558,CYP4F3,1,13'-Carboxy-gamma-tocotrienol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39525,HMDB0012556,CYP4F3,1,13'-Carboxy-alpha-tocotrienol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39526,HMDB0012557,CYP4F3,1,13'-Carboxy-gamma-tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39527,HMDB0012555,CYP4F3,1,13'-Carboxy-alpha-tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39528,HMDB0302963,CYP4F3,1,22-Hydroxydocosanoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39529,HMDB0006294,CYP4F3,1,16-Hydroxyhexadecanoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39530,HMDB0012560,CYP4F3,1,13'-Hydroxy-alpha-tocotrienol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27196,HMDB0304312,HK1,1,D-mannose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27197,HMDB0001254,HK1,1,Glucosamine 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27198,HMDB0001341,HK1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39513,HMDB0005073,CYP4F3,-1,Leukotriene B5,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39514,HMDB0011134,CYP4F3,-1,5-HETE,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27217,HMDB0000288,UMPS,1,Uridine 5'-monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27213,HMDB0000218,UMPS,-1,Orotidylic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39515,HMDB0006327,CYP4F3,-1,alpha-Tocotrienol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39516,HMDB0004234,CYP4F3,-1,12-Keto-leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39517,HMDB0001893,CYP4F3,-1,alpha-Tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39518,HMDB0001492,CYP4F3,-1,gamma-Tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39519,HMDB0001085,CYP4F3,-1,Leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39520,HMDB0000221,CYP4F3,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39531,HMDB0012502,CYP4F3,1,"10,11-dihydro-20-dihydroxy-LTB4",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39533,HMDB0012553,CYP4F3,1,12-Oxo-20-trihydroxy-leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27084,HMDB0060301,GSTM5,-1,"(1S,2R)-Naphthalene 1,2-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27096,HMDB0060330,GSTM5,1,"1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27106,HMDB0060431,GSTM5,1,"Aflatoxin B1exo-8,9-epoxide-GSH",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27105,HMDB0060504,GSTM5,1,"S-(1,2-Dichlorovinyl)glutathione",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27104,HMDB0029225,GSTM5,1,Coutaric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27103,HMDB0060342,GSTM5,1,2-(S-Glutathionyl)acetyl chloride,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27102,HMDB0060343,GSTM5,1,2-(S-Glutathionyl)acetyl glutathione,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27101,HMDB0060505,GSTM5,1,S-(2-Chloroacetyl)glutathione,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27100,HMDB0060381,GSTM5,1,"3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27099,HMDB0060358,GSTM5,1,"2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27098,HMDB0060327,GSTM5,1,"1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27097,HMDB0060326,GSTM5,1,"1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27095,HMDB0060329,GSTM5,1,"1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39534,HMDB0012551,CYP4F3,1,12-oxo-20-dihydroxy-leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27094,HMDB0060506,GSTM5,1,"S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27093,HMDB0060507,GSTM5,1,S-(Formylmethyl)glutathione,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27092,HMDB0060438,GSTM5,-1,"Benzo[a]pyrene-7,8-diol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27091,HMDB0006558,GSTM5,-1,"2,3-Epoxyaflatoxin B1",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27090,HMDB0060448,GSTM5,-1,"Bromobenzene-3,4-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27089,HMDB0060446,GSTM5,-1,"Bromobenzene-2,3-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27088,HMDB0060331,GSTM5,-1,"1-Nitronaphthalene-5,6-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27087,HMDB0060332,GSTM5,-1,"1-Nitronaphthalene-7,8-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27086,HMDB0060357,GSTM5,-1,"2,2-Dichloroacetaldehyde",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27085,HMDB0006215,GSTM5,-1,Naphthalene epoxide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27107,HMDB0060302,GSTM5,1,"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27108,HMDB0060300,GSTM5,1,"(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39535,HMDB0012552,CYP4F3,1,12-Oxo-20-hydroxy-leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39536,HMDB0012643,CYP4F3,1,20-Trihydroxy-leukotriene-B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39537,HMDB0012635,CYP4F3,1,20-dihydroxyleukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39538,HMDB0012559,CYP4F3,1,13'-Hydroxy-alpha-tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39539,HMDB0012561,CYP4F3,1,13'-Hydroxy-gamma-tocopherol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39540,HMDB0012562,CYP4F3,1,13'-Hydroxy-gamma-tocotrienol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39541,HMDB0001509,CYP4F3,1,20-Hydroxy-leukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39542,HMDB0245567,CYP4F3,1,20-hydroxyleukotriene B4,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39543,HMDB0000217,CYP4F3,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39567,HMDB0000538,MAPK7,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39568,HMDB0001341,MAPK7,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39569,HMDB0015043,CES3,-1,Cocaine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39570,HMDB0003598,CES3,-1,Retinyl ester,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39572,HMDB0000305,CES3,1,Vitamin A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39573,HMDB0006406,CES3,1,Ecgonine methyl ester,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39574,HMDB0001870,CES3,1,Benzoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27112,HMDB0060423,GSTM5,1,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26884,HMDB0001341,NTRK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26883,HMDB0000538,NTRK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26882,HMDB0001341,FES,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26604,HMDB0002281,TPH2,1,4a-Hydroxytetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39717,HMDB0000115,PGP,1,Glycolic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26617,HMDB0001341,PIK3R2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26616,HMDB0004249,PIK3R2,1,"Phosphatidylinositol-3,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26613,HMDB0000538,PIK3R2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26612,HMDB0001341,PRAG1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26611,HMDB0000538,PRAG1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26609,HMDB0000472,TPH2,1,5-Hydroxy-L-tryptophan,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26608,HMDB0002215,TPH2,1,4a-Carbinolamine tetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26578,HMDB0000538,PIK3R1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26600,HMDB0000027,TPH2,-1,Tetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26599,HMDB0000929,TPH2,-1,L-Tryptophan,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26582,HMDB0001341,PIK3R1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26625,HMDB0000972,MTFMT,-1,10-Formyltetrahydrofolate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26655,HMDB0001274,NME4,-1,dTDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26654,HMDB0000960,NME4,-1,dGDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26652,HMDB0001245,NME4,-1,dCDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26647,HMDB0001341,PCCA,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26645,HMDB0002310,PCCA,1,S-Methylmalonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26640,HMDB0001275,PCCA,-1,Propionyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26639,HMDB0000538,PCCA,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26638,HMDB0000595,PCCA,-1,Hydrogen carbonate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39713,HMDB0000816,PGP,-1,Phosphoglycolic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26626,HMDB0001846,MTFMT,1,Tetrahydrofolic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26581,HMDB0004249,PIK3R1,1,"Phosphatidylinositol-3,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26509,HMDB0000045,WWP2,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26521,HMDB0001859,ABCB1,1,Acetaminophen,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26507,HMDB0000538,WWP2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39732,HMDB0000123,GNMT,-1,Glycine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39733,HMDB0001185,GNMT,-1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26503,HMDB0001341,EPHA7,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26502,HMDB0000538,EPHA7,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26499,HMDB0001565,SMPD4,1,Phosphorylcholine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26493,HMDB0001341,PRKAA2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26492,HMDB0000538,PRKAA2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26567,HMDB0012253,AMY1A,1,Maltohexaose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26566,HMDB0000660,AMY1A,1,D-Fructose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26565,HMDB0000163,AMY1A,1,D-Maltose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26881,HMDB0000538,FES,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26807,HMDB0001301,PYCR3,-1,1-Pyrroline-5-carboxylic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26830,HMDB0001341,RPS6KA2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26829,HMDB0000538,RPS6KA2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26827,HMDB0001341,GK,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26826,HMDB0000126,GK,1,Glycerol 3-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26822,HMDB0000538,GK,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26821,HMDB0000131,GK,-1,Glycerol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26816,HMDB0000217,PYCR3,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26815,HMDB0000162,PYCR3,1,L-Proline,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26808,HMDB0000221,PYCR3,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26772,HMDB0001341,IRAK4,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26796,HMDB0000061,GAL3ST1,1,"Adenosine 3',5'-diphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26789,HMDB0001134,GAL3ST1,-1,Phosphoadenosine phosphosulfate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26788,HMDB0000648,GAL3ST1,-1,Galactosylsphingosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26787,HMDB0010714,GAL3ST1,-1,Galactosylceramide (d18:1/18:1(9Z)),unknown,unknown,irreversible,ReconProductionDegradation,met_est
26786,HMDB0004841,GAL3ST1,-1,Galabiosylceramide (d18:1/25:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
26785,HMDB0001341,CSNK2A1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26784,HMDB0000538,CSNK2A1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26780,HMDB0000988,AMD1,1,S-Adenosylmethioninamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26833,HMDB0000538,STK19,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26834,HMDB0001341,STK19,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26836,HMDB0000673,CYP2U1,-1,Linoleic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26854,HMDB0000217,CYP2U1,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26853,HMDB0002190,CYP2U1,1,"5,6-Epoxy-8,11,14-eicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26852,HMDB0002232,CYP2U1,1,"8,9-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26851,HMDB0004673,CYP2U1,1,"11,12-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26850,HMDB0004264,CYP2U1,1,"14,15-Epoxy-5,8,11-eicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26849,HMDB0000142,CYP2U1,1,Formic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26848,HMDB0000151,CYP2U1,1,Estradiol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26847,HMDB0000145,CYP2U1,1,Estrone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26846,HMDB0004702,CYP2U1,1,"12,13-EpOME",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26843,HMDB0004701,CYP2U1,1,"9,10-Epoxyoctadecenoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
26840,HMDB0000221,CYP2U1,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26839,HMDB0001043,CYP2U1,-1,Arachidonic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26838,HMDB0000234,CYP2U1,-1,Testosterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26837,HMDB0000053,CYP2U1,-1,Androstenedione,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26777,HMDB0001185,AMD1,-1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26771,HMDB0000538,IRAK4,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26709,HMDB0000097,CHKA,-1,Choline,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26708,HMDB0000149,CHKA,-1,Ethanolamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39683,HMDB0001396,MTHFR,1,5-Methyltetrahydrofolic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39684,HMDB0000217,MTHFR,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26770,HMDB0060485,TDO2,1,L-Formylkynurenine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26667,HMDB0001342,NME4,1,Thymidine 5'-triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26666,HMDB0001440,NME4,1,dGTP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26664,HMDB0000998,NME4,1,dCTP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26663,HMDB0001532,NME4,1,Deoxyadenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26710,HMDB0000538,CHKA,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26723,HMDB0000224,CHKA,1,O-Phosphoethanolamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26766,HMDB0000929,TDO2,-1,L-Tryptophan,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26760,HMDB0000042,PAFAH1B2,1,Acetic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26759,HMDB0011149,PAFAH1B2,1,LysoPC(O-18:0/0:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
26756,HMDB0011148,PAFAH1B2,-1,PC(18:1(9Z)e/2:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
39667,HMDB0000159,FARS2,-1,L-Phenylalanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39668,HMDB0000538,FARS2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39670,HMDB0000045,FARS2,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26725,HMDB0001341,CHKA,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
26724,HMDB0001565,CHKA,1,Phosphorylcholine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39512,HMDB0062619,CYP4F3,-1,"(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoic Acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39510,HMDB0000220,CYP4F3,-1,Palmitic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
31035,HMDB0000033,CARNS1,1,Carnosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
